status,floor,type,name,globalId,magnitude,approved
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621743,1hTcLxPi17kg6dKCP9_MQF,19,no
verified,02,IfcPipeSegment,Pipe Types:Above Ground Drainage VUL:12576337,1haLSL37T2ThKMH9cdbG2D,19,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3447813,1xF$Uy7X1CJgsgkQNa5rMd,19,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:11875813,2$RCQmBAPAofgngZDZ8sP1,19,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9494327,2OGNb62BX2IfI4ZqWtq2in,19,no
verified,02,IfcWall,Basic Wall:LN00_board only 15mm:9492967,2OGNb62BX2IfI4ZqWtq2tX,19,no
verified,Undefined,IfcBeam,ROOF_BRACE,2f_Qg$ovv94ORaretuZhm0,19,no
verified,Undefined,IfcBeam,BEAM,2l_lJL92vCPfnzW51V9R9P,19,no
verified,Undefined,IfcBeam,BEAM,2oQrc7OQT05ekMF69xMwIk,19,no
verified,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:11763867,2ykjEHqsLAygN49lthYwLq,19,no
verified,Undefined,IfcBeam,BEAM,37h6QbmvT5eAW0Bnus960m,19,no
verified,02,IfcWall,Basic Wall:IW31_0dB_100mm:1778057,39xFYEXeX3pPgS_NpJC6gJ,19,no
verified,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3784891,3K5Em3PkvFn9aTtfZxKnp8,19,no
verified,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3785333,3K5Em3PkvFn9aTtfZxKnu6,19,no
verified,02,IfcWall,Basic Wall:IW30_0dB_85mm:1175791,3RkHgAvGj8oR7ad60KgDka,19,no
verified,02,IfcCovering,Beam Encasement L02 G15:Beam Encasement L02 G4:11467282,3YPFvxq1P9d9plfgYldHsb,19,no
verified,Undefined,IfcBeam,BEAM,3YKtAIAZP3DQcHnRgMi4mS,19,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12574752,04xp5u09L7GxolKkDhSxiG,18,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12574740,04xp5u09L7GxolKkDhSxlT,18,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12578086,0GpXJGKQDD8h7N7qM0uTO6,18,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12578174,0GpXJGKQDD8h7N7qM0uTPU,18,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3400782,0w1swDUmP99xz5zcYLshaI,18,no
verified,Undefined,IfcBeam,BEAM,1CZ1A31Eb1NxXSc8Jn62Gh,18,no
verified,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3447630,1HJnIHFlPBpODPjT1Sc7qy,18,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3446853,1HJnIHFlPBpODPjT1Sc7ut,18,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3421088,1eEuhQwwvB6ftVAvrpgwsF,18,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12014396,1lZ91mGwL73wNZc5V2rys0,18,no
verified,Undefined,IfcBeam,BEAM,1zwHGn0qH4lvJpcmOcJ4wi,18,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486270,2$EgfGQx9CjxazA1ljmBWE,18,no
verified,02,IfcCovering,Basic Wall:LN31 Column/beam encasement_60mm:9494667,2OGNb62BX2IfI4ZqWtq1ID,18,no
verified,Undefined,IfcBeam,BEAM,2P3V2fsw1F1fp_0MFAJQAo,18,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3411805,2VW8oDMSfE2RAKx$0Ht2$m,18,no
verified,Undefined,IfcBeam,BEAM,2g1_2MQsXFDfbTtBnaAsKg,18,no
verified,02,IfcCovering,Basic Wall:LN21 Column encasement_30mm:8575016,2r9yFPTAj86OAqrnRgOjzJ,18,no
verified,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:12211897,2uGmY_48b8tvlQidcXGsl$,18,no
verified,Undefined,IfcBeam,BEAM,2vqKoTLDr93P4k3qHTKlsx,18,no
verified,Undefined,IfcBeam,BEAM,3KkpLu8uT1YwmOyApwRYI1,18,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3590120,3ZwXn8dd9AvumEkMqJNt3B,18,no
verified,02,IfcCovering,Compound Ceiling:AHR_Ceiling_C1.1_Modular:2140108,3eeZNTCIHAMf670k51_BBv,18,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12953955,3F8elRFCfEl9f0qrWHV$4_,18,no
verified,Undefined,IfcBeam,BEAM,0$2nDIh5vA$gVOky0RhfjY,17,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9911154,09A9KbM9z4DOWIOWMUs3FQ,17,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12595368,09CPzvvfjD6x4kusBOudIU,17,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1407795,0CwwD$QWL8TPmO6BvC0VgJ,17,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:8554350,0ERLmo4C17QhMZisAdvnmY,17,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12577989,0GpXJGKQDD8h7N7qM0uTVb,17,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3401860,0KqpSkma91KQQW4BoaraqT,17,no
verified,00,IfcWall,Basic Wall:EWI01 - Inner leaf:7719832,0T9Mu9XZL62R0GdkwwE9EC,17,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3402636,1_XberoHPCOA7pqervehy9,17,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621803,1hTcLxPi17kg6dKCP9_MNt,17,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486501,2$EgfGQx9CjxazA1ljmCSL,17,no
verified,01,IfcSlab,Cast-In-Place Stair:Stair:2085540 Landing 1,2$GlaK5znDJAFFOxcZMGxG,17,no
verified,Undefined,IfcBeam,BEAM,2Rxn73kRfD5O3UZzQ7jG0T,17,no
verified,Undefined,IfcBeam,BEAM,2aZKBnuyTC0Owyj7$RVULF,17,no
verified,02,IfcWall,Basic Wall:IW31_0dB_100mm:1956916,2g5G4JcSzFTuUPJzeiSDkL,17,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734439,2ykjEHqsLAygN49lthYoX8,17,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3429126,3lPjhbcJjDxggerrTpSZBZ,17,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4734837,3m5TMYSEPF9OJT19xuZeYz,17,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:10870158,3oLH19dWX5b8FqAfYOU$3B,17,no
verified,02,IfcCovering,Compound Ceiling:AHR_LN30 beam encasement:9417075,3s59_4cbT8ZRalJc7Y9T5$,17,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12923216,0uEvEBCpLEYQNRPxLlfC18,17,no
verified,02,IfcBuildingElementProxy,90 ShortRadiusBends 2 in Deep:Default:9913632,09A9KbM9z4DOWIOWMUs4s8,16,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12578391,0GpXJGKQDD8h7N7qM0uTLt,16,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4577849,0UI3G6DJHBHOAHeVwCMpWC,16,no
verified,02,IfcCovering,Basic Wall:W2.1_b1 Splashback_Vibrance:9377194,0Yibf_M8PCQudxPo9TqjBN,16,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:7632246,17gg1D7TPBvOmEgWrrZhNF,16,no
verified,02,IfcCovering,Floor:AHR_UpperSlab edge trim:7783771,18Ex3Hq2X6lh2$RCkPjbrY,16,no
verified,02,IfcCovering,Duct Insulation:Fire Clad:13449534,19F$cQuzj3RwdGtGA2w8pN,16,no
verified,Undefined,IfcBeam,BEAM,1CSM$4aB5BnhsYuePR44bl,16,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3446603,1HJnIHFlPBpODPjT1Sc74v,16,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3421437,1eEuhQwwvB6ftVAvrpgwhI,16,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486502,2$EgfGQx9CjxazA1ljmCSM,16,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:11875633,2$RCQmBAPAofgngZDZ8sQL,16,no
verified,Undefined,IfcBeam,BEAM,2IvzHgIMvCf9WYYxDu3wVb,16,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12581883,2OMiWyGzj4guk$OK3eunSd,16,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12580208,2UfND8bfbD3gIM1d2pLSdE,16,no
verified,02,IfcCovering,Beam Encasement L21:Beam Encasement L02:11497620,2Zgf7dPkz4mwVNkGRYvOdT,16,no
verified,Undefined,IfcBeam,BEAM,2kYHnMaeTBRwJBBqWOt_no,16,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3400252,2nLO9BJXv8u8tU2AWaSB8q,16,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9905579,2nv4S3pV18axbev$X4qhKC,16,no
verified,02,IfcPipeSegment,Pipe Types:Copper Domestics:11734420,2ykjEHqsLAygN49lthYoXx,16,no
verified,R2,IfcCovering,Beam Encasement L02 Grid H-North8:Beam Encasement L02 Grid H-North:11494115,33g_AG05b9sw7h4GMaap9O,16,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):7750780,34DNf0SS1EivoLJXMgaT0w,16,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3450436,3LRPnSmq1CIuFl6_BL4E6V,16,no
verified,02,IfcCovering,Beam Encasement L1:Beam Encasement L02:11468013,3YPFvxq1P9d9plfgYldHjQ,16,no
verified,Undefined,IfcBeam,BEAM,3eaVfhR$rA$9h0CCzVX3yQ,16,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12954331,2ymgR9QAT74fTx_39MjOed,16,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:9517599,03XHmPM8T7WxDaV6bxEgM2,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12574878,04xp5u09L7GxolKkDhSxbS,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12574776,04xp5u09L7GxolKkDhSxjs,15,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9910020,09A9KbM9z4DOWIOWMUs3_i,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12595826,0C_eUrTHjEFeYHQUezfgFV,15,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3412760,0CbLtd2f1EXvy4qsw1Z33t,15,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3413236,0CbLtd2f1EXvy4qsw1Z3SR,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12578045,0GpXJGKQDD8h7N7qM0uTVT,15,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4577855,0UI3G6DJHBHOAHeVwCMpZt,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:11908706,0fvBoMkUT5LvjDc8OGRtdf,15,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3783855,1PoYFu5oj3oPQqJOSG5s0Y,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:13278855,1XDAt2ebv72xosI2Q9jCRM,15,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3402644,1_XberoHPCOA7pqervehyH,15,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621741,1hTcLxPi17kg6dKCP9_MQD,15,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621770,1hTcLxPi17kg6dKCP9_MV0,15,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486268,2$EgfGQx9CjxazA1ljmBWC,15,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486407,2$EgfGQx9CjxazA1ljmCVt,15,no
verified,Undefined,IfcBeam,CHANNEL_BEAM,2McQ0pdcf2Ee744JTk6bFV,15,no
verified,02,IfcCovering,Basic Wall:LN31 Column/beam encasement_60mm:9494292,2OGNb62BX2IfI4ZqWtq2iI,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12581886,2OMiWyGzj4guk$OK3eunSY,15,no
verified,Undefined,IfcBeam,BEAM,2x6AwUThfEEuBKfVViQ_3V,15,no
verified,02,IfcDuctFitting,Duct Branch -Round Shoe Branch - Slip Joint:Standard:11725811,2ykjEHqsLAygN49lthYiuS,15,no
verified,02,IfcDuctFitting,Duct Bend - Rectangular Short Radius Bend - Slip Joint:Standard:11760356,2ykjEHqsLAygN49lthYrSB,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:8284988,3154Cogdz0Ux3e_yLkOfb5,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:14936879,33WO_lETv7OBB$DdOE3FtB,15,no
verified,02,IfcWall,Basic Wall:IW31_0dB_100mm:4576058,3EomQKtNn5Nw1DD5$HlLuV,15,no
verified,02,IfcCovering,Compound Ceiling:AHR_Ceiling_C4.1_Plasterboard:2552051,3FodpYbe57Pwv53JRJPGkn,15,no
verified,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:13983502,3P9RYkyT56neztq0AVDCAU,15,no
verified,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:13983355,3P9RYkyT56neztq0AVDCFh,15,no
verified,Undefined,IfcBeam,CHANNEL_BEAM,3PILyegyXCExfq_LG$J_b0,15,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1171946,3RkHgAvGj8oR7ad60KgCgX,15,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:7725531,3RwAW7_fT47R96FPCFNXt7,15,no
verified,02,IfcCovering,Compound Ceiling:AHR_Ceiling_C1.1_Modular:2140011,3eeZNTCIHAMf670k51_B9U,15,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4608392,3l6AYkaaHBMxg$P5733HjD,15,no
verified,02,IfcWall,Basic Wall:LN00_board only 15mm:4734838,3m5TMYSEPF9OJT19xuZeY_,15,no
verified,02,IfcCovering,Basic Wall:LN21 Column encasement_30mm:8553462,3ofPGJu0f7Mu78KYE14BLf,15,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING:BW OPENING:7538479,0HPqbHT_jD3Q9ICHRlSgfB,15,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING:BW OPENING:7538499,0HPqbHT_jD3Q9ICHRlSged,15,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING:BW OPENING:7538471,0HPqbHT_jD3Q9ICHRlSgf3,15,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING:BW OPENING:7538520,0HPqbHT_jD3Q9ICHRlSgey,15,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING:BW OPENING:7555173,35ikPziXT63B3k1op2xn4f,15,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12953917,3F8elRFCfEl9f0qrWHV$U3,15,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12970737,1b7nc$_qn6AO2Up$EBfye9,15,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12982641,1Ls9KWAmf24OC$gmmVTb0I,15,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12990490,05i338kKjCFAgUnk1ESNqz,15,no
verified,Undefined,IfcBeam,BEAM,0Qe3XwlNDClg3pE9_l8ZHH,14,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4577851,0UI3G6DJHBHOAHeVwCMpWo,14,no
verified,00,IfcWall,Basic Wall:EWI01 - Inner leaf:2916997,0WssSx0bD3uBp3GMPgHGae,14,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:11907410,0fvBoMkUT5LvjDc8OGRtxP,14,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621772,1hTcLxPi17kg6dKCP9_MV2,14,no
verified,Undefined,IfcMember,VERT_BRACE_TUBE,1lfqNhzxn6g8Qh6wbhCzC4,14,no
verified,00,IfcWall,Basic Wall:EWI01 - Inner leaf:7731285,1ufMSg26D4zuKN0O9XNLhA,14,no
verified,02,IfcCovering,Basic Wall:W2.1_a Hygienic Panel white:11847594,1xRrXzltL7MgiNS_BJSDMh,14,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1956414,2g5G4JcSzFTuUPJzeiSDsV,14,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1956020,2g5G4JcSzFTuUPJzeiSDyL,14,no
verified,Undefined,IfcMember,VERT_BRACE_TUBE,2jJLiwBhb0FPwYsjlbnLqE,14,no
verified,02,IfcDuctFitting,Duct Bend - Round Pressed Bend - Slip Joint:Medium Radius:11732178,2ykjEHqsLAygN49lthYo4z,14,no
verified,02,IfcCovering,Basic Wall:W2.1_a Hygienic Panel white:11703472,32zfhM4EP98uW0cmPF8S0e,14,no
verified,02,IfcCovering,Compound Ceiling:AHR_Ceiling_C4.1_Plasterboard:2552098,3FodpYbe57Pwv53JRJPGrW,14,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8551930,3WTJcUwMb87fZ1dRyrU1uA,14,no
verified,02,IfcWall,Basic Wall:Cubicle - colour 6 AQUA:9425815,3WXZUhOZz9Ee4K$2UBYLKj,14,no
verified,02,IfcWall,Basic Wall:Cubicle - colour 8 PURPLE:9425761,3WXZUhOZz9Ee4K$2UBYLNR,14,no
verified,02,IfcDuctSegment,Rectangular Duct:Electrical Trunking:9914155,3ZMdLyTJjE5hexaEdLQFby,14,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:8553758,3ofPGJu0f7Mu78KYE14BE1,14,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553133,3ofPGJu0f7Mu78KYE14BGo,14,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:11904218,3vx2sjlB12e8eOtQ9zjX0G,14,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12921302,05F3kw65b1XAipN0aQNXoK,14,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12987025,05i338kKjCFAgUnk1ESM_s,14,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12574728,04xp5u09L7GxolKkDhSxkC,13,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12574716,04xp5u09L7GxolKkDhSxnX,13,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12577687,0GpXJGKQDD8h7N7qM0uT2t,13,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:10867211,0KJaKRAt18yBIpXd1jWJzH,13,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:4577811,0UI3G6DJHBHOAHeVwCMp_A,13,no
verified,Undefined,IfcBeam,BEAM,0fPa0jhbrDBely41ATpd1l,13,no
verified,Undefined,IfcBeam,BEAM,10RTjTgrTENA1ejMoTN9IY,13,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3415982,12tS2p7$5BZgMZXmZGv_11,13,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3447237,1HJnIHFlPBpODPjT1Sc7_t,13,no
verified,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3783868,1PoYFu5oj3oPQqJOSG5s0n,13,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621771,1hTcLxPi17kg6dKCP9_MV3,13,no
verified,Undefined,IfcBeam,BEAM,2HBRvibaXB4OgIRnrPARzS,13,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9492347,2OGNb62BX2IfI4ZqWtq2Dz,13,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9905362,2nv4S3pV18axbev$X4qhHr,13,no
verified,02,IfcCovering,Basic Wall:LN21 Column encasement_30mm:8575039,2r9yFPTAj86OAqrnRgOjz4,13,no
verified,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:11726238,2ykjEHqsLAygN49lthYiXn,13,no
verified,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:11725822,2ykjEHqsLAygN49lthYiuH,13,no
verified,02,IfcPipeFitting,AGL_PipeFittings_CompactSoilCrossTee:Type 301:11727788,2ykjEHqsLAygN49lthYjP3,13,no
verified,00,IfcWall,Basic Wall:EWI01 - Inner leaf:983338,32XD08rvLBk8syab24qKT3,13,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:10869790,399DNKJhP5FBf2_lLfJer0,13,no
verified,02,IfcCovering,Compound Ceiling:AHR_Ceiling_C4.1_Plasterboard:2552074,3FodpYbe57Pwv53JRJPGno,13,no
verified,02,IfcWall,Basic Wall:IW02_45dB_102mm:1173908,3RkHgAvGj8oR7ad60KgCBV,13,no
verified,02,IfcWall,Basic Wall:IW03_50dB_122mm:1176132,3RkHgAvGj8oR7ad60KgDaF,13,no
verified,Undefined,IfcBeam,BEAM,3XnFqRc4T5FwVduG3hURv7,13,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:8291277,3lQX9CVpr8ARc_qKf65gkv,13,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553464,3ofPGJu0f7Mu78KYE14BLd,13,no
verified,02,IfcPipeFitting,Tee One Run and Branch Reduced - Threaded - MI:Standard:3432571,3pV4_xRYHDnRoc1mXZ_uhM,13,no
verified,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12981535,2jm$QdH6jAAR3G2EeiZH_t,13,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12574900,04xp5u09L7GxolKkDhSxYz,12,no
verified,02,IfcPipeSegment,Pipe Types:Steel Heating:12578089,0GpXJGKQDD8h7N7qM0uTO9,12,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4577857,0UI3G6DJHBHOAHeVwCMpP0,12,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4578014,0UI3G6DJHBHOAHeVwCMpMC,12,no
verified,Undefined,IfcMember,VERT_BRACE_TUBE,0dqSUrHULA6PTBX$OKbTUG,12,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:7727734,0xnDHWU198DBaDYKSXbBXi,12,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:7727542,0xnDHWU198DBaDYKSXbBki,12,no
verified,Undefined,IfcBeam,BEAM,130WCka2nDChscIVWjwpUZ,12,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3420917,1eEuhQwwvB6ftVAvrpgwpQ,12,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3421012,1eEuhQwwvB6ftVAvrpgwrx,12,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621814,1hTcLxPi17kg6dKCP9_M96,12,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621804,1hTcLxPi17kg6dKCP9_MNs,12,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:9486615,2$EgfGQx9CjxazA1ljmCQd,12,no
verified,Undefined,IfcBeam,BEAM,2I7BomAo5A7BIM86_k7Qc8,12,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1956937,2g5G4JcSzFTuUPJzeiSDle,12,no
verified,02,IfcPipeFitting,Tee One Run and Branch Reduced - Threaded - MI:Standard:3400251,2nLO9BJXv8u8tU2AWaSB8p,12,no
verified,Undefined,IfcBeam,BEAM,2sJZ6IhQHFW8zHP6Mvlkl5,12,no
verified,02,IfcDuctSilencer,ESG_DuctAccessories_RoundFireDamper:Dry Wall - Pre-installed:11727380,2ykjEHqsLAygN49lthYjVx,12,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1174459,3RkHgAvGj8oR7ad60KgC3m,12,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1176365,3RkHgAvGj8oR7ad60KgDXc,12,no
verified,02,IfcWall,Basic Wall:Cubicle - colour 5 GREEN:9425842,3WXZUhOZz9Ee4K$2UBYLK8,12,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9914433,3ZMdLyTJjE5hexaEdLQFOM,12,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553613,3ofPGJu0f7Mu78KYE14B8I,12,no
verified,Undefined,IfcBeam,BEAM,3wPmabLdb9g9nDkkXpVaA3,12,no
verified,02,IfcSlab,Floor:AHR_UpperSlab ST10:4867629,08zvzmdNfFRx3wAPjXf3Bb,11,no
verified,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9910200,09A9KbM9z4DOWIOWMUs3yG,11,no
verified,02,IfcWall,Basic Wall:IW30_0dB_85mm:3163263,0MUD7pDFH1mPRHvcHtmfxW,11,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:8545873,1Wl2vXuHH2LxdXN$suSfaB,11,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):4621644,1hTcLxPi17kg6dKCP9_LGR,11,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):7731472,1ufMSg26D4zuKN0O9XNLkF,11,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1864482,2C$2Y3H4H4ThnRfdoEvQUW,11,no
verified,Undefined,IfcBeam,BEAM,2C6PRmsY16Lfgbc9mcwElg,11,no
verified,Undefined,IfcBeam,BEAM,2QZ8bbMLH3YQMh8P0XBZTy,11,no
verified,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3412387,2VW8oDMSfE2RAKx$0Ht34E,11,no
verified,02,IfcWall,Basic Wall:IW01_0dB_102mm:1956980,2g5G4JcSzFTuUPJzeiSDlL,11,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:1613059,2jXOdJn4n9Uhfmz6d_NgQD,11,no
verified,02,IfcCovering,Basic Wall:W2.1_a Hygienic Panel white:11700372,2qiXoJF1j8AOfG$Sv3aKTF,11,no
verified,Undefined,IfcBeam,BEAM,2uZmbsKqTDigWMuiX7_uyB,11,no
verified,02,IfcWall,Basic Wall:IW01_40dB_102mm:4576056,3EomQKtNn5Nw1DD5$HlL_8,11,no
verified,02,IfcWall,Basic Wall:IW03_50dB_122mm:1175471,3RkHgAvGj8oR7ad60KgCJa,11,no
verified,02,IfcCovering,Basic Wall:LN20 Column encasement_15mm:8553534,3ofPGJu0f7Mu78KYE14BAX,11,no
verified,02,IfcCovering,Basic Wall:LN30 Column/beam encasement_43mm:8553759,3ofPGJu0f7Mu78KYE14BE0,11,no
verified,02,IfcWall,Basic Wall:LN05_0dB 75mm (Internal):5965692,0Bc6ANXWbDVuS9PcGppSGv,10,no
